,Fold,Model,Accuracy,Balanced Accuracy,Precision-Macro,Precision-Weighted,Recall-Macro,Recall-Weighted,F1-Score-Macro,F1-Score-Weighted
212,9,LinearDiscriminantAnalysis,0.963,0.948,0.916,0.973,0.948,0.963,0.923,0.966
213,9,LinearSVC,0.976,0.911,0.969,0.976,0.911,0.976,0.93,0.974
214,9,LogisticRegression,0.98,0.919,0.975,0.98,0.919,0.98,0.943,0.98
215,9,NearestCentroid,0.75,0.792,0.63,0.831,0.792,0.75,0.636,0.771
216,9,PassiveAggressiveClassifier,0.955,0.852,0.869,0.955,0.852,0.955,0.86,0.955
217,9,Perceptron,0.954,0.898,0.891,0.953,0.898,0.954,0.889,0.953
218,9,QuadraticDiscriminantAnalysis,0.723,0.681,0.719,0.79,0.681,0.723,0.642,0.72
219,9,RandomForestClassifier,0.982,0.91,0.974,0.982,0.91,0.982,0.936,0.981
220,9,RidgeClassifier,0.856,0.595,0.656,0.846,0.595,0.856,0.575,0.808
221,9,RidgeClassifierCV,0.856,0.595,0.656,0.846,0.595,0.856,0.575,0.808
222,9,SGDClassifier,0.956,0.835,0.863,0.95,0.835,0.956,0.843,0.952
223,9,SVC,0.954,0.788,0.964,0.955,0.788,0.954,0.826,0.95
224,9,LGBMClassifier,0.996,0.992,0.997,0.996,0.992,0.996,0.994,0.996
225,10,AdaBoostClassifier,0.351,0.388,0.26,0.336,0.388,0.351,0.258,0.279
226,10,BaggingClassifier,0.975,0.896,0.929,0.974,0.896,0.975,0.908,0.974
227,10,BernoulliNB,0.865,0.736,0.722,0.873,0.736,0.865,0.726,0.867
228,10,CalibratedClassifierCV,0.968,0.822,0.961,0.968,0.822,0.968,0.857,0.965
229,10,DecisionTreeClassifier,0.981,0.929,0.932,0.981,0.929,0.981,0.93,0.981
230,10,DummyClassifier,0.242,0.125,0.03,0.059,0.125,0.242,0.049,0.094
231,10,ExtraTreeClassifier,0.913,0.821,0.848,0.912,0.821,0.913,0.832,0.912
232,10,ExtraTreesClassifier,0.98,0.866,0.982,0.981,0.866,0.98,0.893,0.978
233,10,GaussianNB,0.482,0.541,0.578,0.801,0.541,0.482,0.452,0.543
234,10,KNeighborsClassifier,0.616,0.436,0.601,0.629,0.436,0.616,0.444,0.594
235,10,LabelPropagation,0.452,0.328,0.442,0.595,0.328,0.452,0.326,0.44
236,10,LabelSpreading,0.452,0.328,0.442,0.595,0.328,0.452,0.326,0.44
237,10,LinearDiscriminantAnalysis,0.96,0.949,0.92,0.969,0.949,0.96,0.927,0.963
238,10,LinearSVC,0.971,0.872,0.967,0.972,0.872,0.971,0.899,0.968
239,10,LogisticRegression,0.977,0.905,0.961,0.976,0.905,0.977,0.928,0.976
240,10,NearestCentroid,0.788,0.796,0.658,0.856,0.796,0.788,0.675,0.805
241,10,PassiveAggressiveClassifier,0.947,0.804,0.87,0.945,0.804,0.947,0.826,0.944
242,10,Perceptron,0.954,0.79,0.865,0.951,0.79,0.954,0.81,0.95
243,10,QuadraticDiscriminantAnalysis,0.624,0.633,0.679,0.763,0.633,0.624,0.535,0.643
244,10,RandomForestClassifier,0.979,0.864,0.981,0.98,0.864,0.979,0.892,0.977
245,10,RidgeClassifier,0.863,0.599,0.632,0.827,0.599,0.863,0.578,0.816
246,10,RidgeClassifierCV,0.863,0.599,0.632,0.827,0.599,0.863,0.578,0.816
247,10,SGDClassifier,0.942,0.754,0.798,0.936,0.754,0.942,0.768,0.938
248,10,SVC,0.947,0.734,0.962,0.949,0.734,0.947,0.742,0.937
249,10,LGBMClassifier,0.99,0.948,0.978,0.99,0.948,0.99,0.961,0.99
